"","STATION","CRUISE","DEPTH","DATETIME","LATITUDE","LONGITUDE","CTDPRS","CTDTMP","CTDSAL","CTDOXY","PAR","QUALT1","CHLPIG","BEAM.AT","XMISS","ecotype_name","gene_id","cycog_iid","mean_tpm"
"799",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"AG-686-P16",2717168136,60000659,2.23319566666667
"800",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"CC9616",2517174035,60002633,0.320278
"801",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"EQPAC1",2608230064,60001067,35.851899
"802",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"EQPAC1",2608230065,60000659,3.84023
"803",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"KORDI-49",2507313109,60000659,0.1615535
"804",16,"mgl1704",15,"6/10/17 2:02",32.92883333,158.0003333,15,17.058,34.406,254.92,367.78,22222222,0.0524,0.3241,92.22,"WH8109",2563725449,60000659,0.156146
"518",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-311-K14",2717569133,60000659,0.047325
"519",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-311-M23",2717571216,60001067,0.90466
"520",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-311-M23",2717571217,60000659,7.9246055
"521",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-321-D23",2717630510,60000659,0.2748955
"522",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-321-E21",2717632932,60001067,0.686878
"523",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-321-E21",2717632933,60000659,6.5118595
"524",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-321-M21",2717578079,60000659,0.723426
"525",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-321-O21",2717578310,60000659,0.194106
"526",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-331-A01",2717578803,60000659,0.023663
"527",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-331-D10",2717580162,60000659,0.011831
"528",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-331-J19",2717582034,60000659,0.223796
"529",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-331-J19",2717582035,60001067,2.5335725
"530",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-331-J21",2717582465,60000659,0.588941
"531",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-331-J21",2717582566,60001067,2.865935
"532",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-335-D02",2717640682,60000659,0.2441445
"533",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-335-E22",2717641797,60001067,5.7049705
"534",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-335-E22",2717641798,60000659,11.0906256666667
"535",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-335-F06",2717642546,60001067,1.776986
"536",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-347-J22",2667822583,60001067,0.444246
"537",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-347-J22",2667822584,60000659,0.037208
"538",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-388-A04",2717652312,60000659,1.070414
"539",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-388-B05",2717653838,60001067,2.4844925
"540",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-388-B05",2717653839,60000659,8.6333855
"541",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-388-D03",2717655216,60000659,0.045837
"542",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-388-E21",2717257066,60001067,3.2385245
"543",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-388-E21",2717257067,60000659,0.406338
"544",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-388-I18",2717260385,60000659,0.480757
"545",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-388-J02",2717658291,60000659,0.9847775
"546",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-402-G08",2717281825,60000659,0.011831
"547",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-412-O03",2717701320,60000659,0.011831
"548",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-418-M08",2717320866,60001067,0.444246
"549",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-442-D10",2717727884,60000659,9.152146
"550",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-442-N17",2717370236,60001067,0.444246
"551",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-455-G08",2717379162,60000659,0.011831
"552",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-A01",2717380300,60001067,0.911882
"553",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-A01",2717380301,60000659,0.591263
"554",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-A09",2717735061,60000659,39.4339386666667
"555",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-A09",2717735062,60001067,0.55048
"556",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-J20",2717743182,60000659,0.4267755
"557",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-J20",2717743183,60001067,0.450198
"558",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-O03",2717747802,60000659,0.940196
"559",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-O03",2717747803,60001067,0.590607
"560",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-P02",2717384688,60001067,1.478071
"561",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-459-P02",2717384689,60000659,1.1835335
"562",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-469-F15",2717752582,60000659,0.3080545
"563",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-469-N22",2717753955,60000659,0.1752815
"564",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-A05",2717524917,60000659,0.023957
"565",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-B23",2717529684,60000659,0.046044
"566",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-F04",2717533958,60000659,0.090256
"567",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-F22",2717537667,60000659,25.699416
"568",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-F22",2717537668,60001067,1.430454
"569",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-F22",2717537669,60002633,48.297882
"570",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-L08",2717401310,60000659,13.909091
"571",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-N10",2717405452,60001067,1.5663385
"572",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-O07",2717406795,60001067,0.470114
"573",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-O07",2717406796,60000659,1.991817
"574",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-O09",2717408716,60001067,2.737116
"575",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-O09",2717408717,60000659,10.0974125
"576",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-O11",2717409364,60000659,0.070404
"577",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-O13",2717410998,60000659,0.046358
"578",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-O13",2717410999,60001067,1.263003
"579",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-O17",2717755078,60001067,0.45233
"580",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-670-O17",2717755079,60000659,10.9881846666667
"581",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-A03",2717539316,60000659,5.0158935
"582",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-A03",2717539317,60001067,1.430454
"583",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-A03",2717539318,60002633,24.6879885
"584",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-A10",2717543000,60002633,18.460162
"585",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-A10",2717543001,60001067,24.918845
"586",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-A10",2717543002,60000659,0.5344515
"587",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-B04",2717588735,60000659,17.2613596666667
"588",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-B04",2717588737,60002633,24.879595
"589",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-B08",2717543528,60002633,0.17192
"590",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-B08",2717543529,60001067,0.446438
"591",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-B08",2717543530,60000659,0.8026715
"592",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-D02",2717142807,60000659,0.092088
"593",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-F03",2717545943,60000659,0.0580495
"594",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-F03",2717545944,60001067,0.180771
"595",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-F03",2717545945,60002633,0.2054795
"596",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-L20",2717414684,60001067,0.966019
"597",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-L20",2717414685,60000659,0.2088105
"598",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-L23",2717415282,60000659,0.465395
"599",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-O02",2717418851,60001067,0.9073895
"600",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-O02",2717418852,60000659,0.191888
"601",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-673-P17",2717757443,60000659,1.101922
"602",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-676-M04",2717422300,60000659,0.082538
"603",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-676-P15-1",2717426904,60000659,0.1672415
"604",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-676-P23",2717428120,60001067,2.825758
"605",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-676-P23",2717428121,60000659,9.305588
"606",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-A02",2717592925,60000659,0.994885
"607",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-A04",2717594407,60000659,0.1399775
"608",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-A04",2717594409,60002633,0.093347
"609",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-B05",2717596417,60002633,0.242146
"610",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-B05",2717596418,60001067,0.962038
"611",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-B05",2717596419,60000659,1.378992
"612",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-C18",2717600261,60002633,0.046268
"613",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-D13",2717555449,60002633,16.6611976666667
"614",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-D13",2717555450,60001067,22.9210365
"615",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-D13",2717555451,60000659,13.0259625
"616",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-M10",2717432381,60000659,1.154597
"617",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-M10",2717432382,60001067,5.357597
"618",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-M23",2717435124,60001067,0.861887
"619",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-M23",2717435125,60000659,0.3556255
"620",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-N02",2717436103,60001067,82.4075215
"621",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-N02",2717436104,60000659,2.077116
"622",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-N20",2717761131,60001067,1.586602
"623",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-N20",2717761132,60000659,0.378427
"624",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-N22",2717437428,60000659,1.9315875
"625",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-679-P16",2717160730,60000659,2.82559
"626",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-A03",2717559027,60002633,0.023134
"627",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-A03",2717559029,60000659,0.046148
"628",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-A22",2717561182,60000659,0.5056195
"629",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-A22",2717561183,60001067,0.2767975
"630",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-A22",2717561184,60002633,4.90311533333333
"631",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-B03",2717604446,60002633,4.73627366666667
"632",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-B03",2717604447,60001067,1.114616
"633",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-B03",2717604448,60000659,1.1364365
"634",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-B21",2717606273,60000659,0.2477415
"635",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-C23",2717562454,60000659,0.2334625
"636",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-F20",2717563929,60002633,1.495014
"637",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-F20",2717563930,60001067,0.62234
"638",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-F20",2717563931,60000659,5.127138
"639",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-G11",2717607390,60002633,1.495014
"640",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-K15",2717162510,60000659,4.780799
"641",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-K15",2717162511,60001067,1.232065
"642",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-N17",2717163172,60000659,9.533113
"643",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-N17",2717163173,60001067,1.461849
"644",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-O15",2717164358,60000659,3.9861155
"645",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-O20",2717164721,60000659,1.7097445
"646",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-683-O20",2717164722,60001067,2.4939525
"647",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-686-C23",2717609883,60000659,0.138133
"648",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-686-F08",2717612407,60002633,0.023134
"649",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-686-J21",2717166138,60000659,2.0601865
"650",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-686-J21",2717166139,60001067,9.5499095
"651",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-686-M10",2717441267,60000659,1.5238215
"652",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-686-P08",2717442948,60000659,12.5423813333333
"653",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-686-P11",2717167908,60000659,8.096177
"654",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"AG-686-P16",2717168136,60000659,55.6355605
"655",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"EQPAC1",2608230065,60000659,9.94135233333333
"656",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"KORDI-49",2507313109,60000659,0.023957
"657",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"MIT0801",2607818834,60000659,6.4734425
"658",15,"mgl1704",15,"6/9/17 13:31",34.00016667,158,15,17.562,34.217,250.32,0.35,22222222,0.1046,0.3133,92.47,"WH8109",2563725449,60000659,0.046044
"71",5,"mgl1704",15,"6/1/17 13:26",36.062,158.0006667,15,15.426,34.105,260.93,0.36,22222222,0.1924,0.2771,93.31,"AG-311-D23",2717614278,60000659,0.401801
"72",5,"mgl1704",15,"6/1/17 13:26",36.062,158.0006667,15,15.426,34.105,260.93,0.36,22222222,0.1924,0.2771,93.31,"AG-311-I09",2717615582,60000659,0.057421
